"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 28, 2013","14,552.00","14,505.00","14,683.00","14,505.00","-","0.18%"
"Oct 25, 2013","14,526.00","14,655.00","14,675.00","14,443.00","-","-1.02%"
"Oct 24, 2013","14,676.00","14,513.00","14,680.00","14,430.00","-","1.14%"
"Oct 23, 2013","14,510.00","14,772.00","14,840.00","14,501.00","-","-1.81%"
"Oct 22, 2013","14,778.00","14,410.00","14,860.00","14,410.00","-","2.33%"
"Oct 21, 2013","14,441.00","14,197.00","14,476.00","14,179.00","-","1.72%"
"Oct 18, 2013","14,197.00","13,990.00","14,248.00","13,962.00","-","1.48%"
"Oct 17, 2013","13,990.00","14,067.00","14,100.00","13,946.00","-","-0.58%"
"Oct 16, 2013","14,071.00","13,950.00","14,110.00","13,811.00","-","0.69%"
"Oct 15, 2013","13,975.00","14,001.00","14,112.00","13,912.00","-","-0.14%"
"Oct 14, 2013","13,994.00","13,903.00","14,095.00","13,806.00","-","0.65%"
"Oct 11, 2013","13,903.00","13,722.00","13,958.00","13,722.00","-","1.15%"
"Oct 10, 2013","13,745.00","13,650.00","13,861.00","13,650.00","-","0.53%"
"Oct 09, 2013","13,673.00","13,835.00","13,921.00","13,660.00","-","-1.29%"
"Oct 08, 2013","13,851.00","13,835.00","13,998.00","13,832.00","-","0.00%"
"Oct 07, 2013","13,851.00","13,916.00","14,071.00","13,813.00","-","-0.54%"
"Oct 04, 2013","13,926.00","13,537.00","13,987.00","13,530.00","-","2.77%"
"Oct 03, 2013","13,550.00","13,762.00","13,911.00","13,526.00","-","-1.68%"
"Oct 02, 2013","13,781.00","13,730.00","13,840.00","13,568.00","-","0.22%"
"Oct 01, 2013","13,751.00","13,886.00","14,016.00","13,731.00","-","-1.09%"
"Sep 30, 2013","13,903.00","13,941.00","14,068.00","13,866.00","-","-0.46%"
"Sep 27, 2013","13,967.00","13,775.00","14,026.00","13,775.00","-","1.14%"
"Sep 26, 2013","13,810.00","13,770.00","13,981.00","13,770.00","-","-0.07%"
"Sep 25, 2013","13,820.00","13,740.00","13,856.00","13,713.00","-","0.36%"
"Sep 24, 2013","13,770.00","13,930.00","13,951.00","13,700.00","-","-1.23%"
"Sep 23, 2013","13,941.00","13,950.00","13,994.00","13,821.00","-","-0.21%"
"Sep 20, 2013","13,971.00","14,345.00","14,383.00","13,950.00","-","-2.77%"
"Sep 19, 2013","14,369.00","13,967.00","14,400.00","13,967.00","-","2.88%"
"Sep 18, 2013","13,967.00","13,760.00","14,037.00","13,760.00","-","1.28%"
"Sep 17, 2013","13,790.00","13,831.00","13,900.00","13,760.00","-","-0.54%"
"Sep 16, 2013","13,865.00","13,851.00","13,930.00","13,800.00","-","0.13%"
"Sep 13, 2013","13,847.00","13,790.00","13,863.00","13,630.00","-","0.38%"
"Sep 12, 2013","13,795.00","13,710.00","13,835.00","13,630.00","-","0.32%"
"Sep 11, 2013","13,751.00","13,651.00","13,844.00","13,651.00","-","0.55%"
"Sep 10, 2013","13,676.00","13,900.00","13,930.00","13,660.00","-","-1.90%"
"Sep 09, 2013","13,941.00","13,910.00","14,000.00","13,820.00","-","0.08%"
"Sep 06, 2013","13,930.00","13,765.00","14,078.00","13,765.00","-","0.88%"
"Sep 05, 2013","13,808.00","13,680.00","13,842.00","13,612.00","-","1.01%"
"Sep 04, 2013","13,670.00","13,705.00","13,747.00","13,600.00","-","-0.42%"
"Sep 03, 2013","13,728.00","13,775.00","13,800.00","13,640.00","-","-0.27%"
"Sep 02, 2013","13,765.00","13,750.00","13,940.00","13,750.00","-","-0.17%"
"Aug 30, 2013","13,789.00","14,052.00","14,085.00","13,750.00","-","-2.07%"
"Aug 29, 2013","14,081.00","14,200.00","14,260.00","14,010.00","-","-1.01%"
"Aug 28, 2013","14,225.00","14,325.00","14,487.00","14,200.00","-","-1.22%"
"Aug 27, 2013","14,401.00","14,495.00","14,525.00","14,350.00","-","-0.85%"
"Aug 23, 2013","14,525.00","14,424.00","14,580.00","14,313.00","-","0.82%"
"Aug 22, 2013","14,407.00","14,351.00","14,640.00","14,350.00","-","0.13%"
"Aug 21, 2013","14,388.00","14,725.00","14,741.00","14,351.00","-","-2.33%"
"Aug 20, 2013","14,731.00","14,755.00","14,788.00","14,612.00","-","-0.39%"
"Aug 19, 2013","14,789.00","14,930.00","14,945.00","14,674.00","-","-0.60%"
"Aug 16, 2013","14,879.00","14,790.00","14,971.00","14,687.00","-","0.77%"
"Aug 15, 2013","14,766.00","14,745.00","14,841.00","14,562.00","-","-0.38%"
"Aug 14, 2013","14,823.00","14,730.00","14,886.00","14,690.00","-","0.56%"
"Aug 13, 2013","14,740.00","14,750.00","14,925.00","14,674.00","-","0.03%"
"Aug 12, 2013","14,735.00","14,718.00","14,935.00","14,650.00","-","0.20%"
"Aug 09, 2013","14,706.00","14,255.00","14,739.00","14,240.00","-","2.95%"
"Aug 08, 2013","14,285.00","13,973.00","14,475.00","13,973.00","-","2.07%"
"Aug 07, 2013","13,995.00","13,740.00","14,008.00","13,640.00","-","1.65%"
"Aug 06, 2013","13,768.00","13,800.00","13,989.00","13,723.00","-","-0.68%"
"Aug 05, 2013","13,862.00","13,880.00","14,003.00","13,817.00","-","-0.42%"
"Aug 02, 2013","13,921.00","13,880.00","14,042.00","13,784.00","-","0.27%"
"Aug 01, 2013","13,884.00","14,011.00","14,011.00","13,800.00","-","0.25%"
"Jul 31, 2013","13,850.00","13,550.00","13,897.00","13,465.00","-","2.12%"
"Jul 30, 2013","13,563.00","13,710.00","13,763.00","13,459.00","-","-1.07%"
"Jul 29, 2013","13,710.00","13,800.00","13,895.00","13,688.00","-","-0.87%"
"Jul 26, 2013","13,831.00","14,108.00","14,200.00","13,817.00","-","-2.25%"
"Jul 25, 2013","14,150.00","14,285.00","14,328.00","14,117.00","-","-1.06%"
"Jul 24, 2013","14,302.00","14,113.00","14,361.00","14,025.00","-","1.22%"
"Jul 23, 2013","14,130.00","14,100.00","14,175.00","14,034.00","-","0.04%"
"Jul 22, 2013","14,125.00","14,201.00","14,311.00","14,066.00","-","-0.39%"
"Jul 19, 2013","14,180.00","13,952.00","14,212.00","13,901.00","-","1.19%"
"Jul 18, 2013","14,013.00","13,880.00","14,035.00","13,811.00","-","0.44%"
"Jul 17, 2013","13,951.00","13,768.00","14,084.00","13,715.00","-","1.45%"
"Jul 16, 2013","13,751.00","13,460.00","13,772.00","13,451.00","-","1.56%"
"Jul 15, 2013","13,540.00","13,611.00","13,822.00","13,455.00","-","-1.37%"
"Jul 12, 2013","13,728.00","13,640.00","13,835.00","13,550.00","-","0.64%"
"Jul 11, 2013","13,641.00","13,673.00","13,860.00","13,538.00","-","0.51%"
"Jul 10, 2013","13,572.00","13,375.00","13,704.00","13,280.00","-","1.25%"
"Jul 09, 2013","13,405.00","13,425.00","13,510.00","13,204.00","-","-0.04%"
"Jul 08, 2013","13,411.00","13,311.00","13,474.00","13,295.00","-","0.76%"
"Jul 05, 2013","13,310.00","13,775.00","13,850.00","13,255.00","-","-3.38%"
"Jul 04, 2013","13,776.00","13,830.00","13,890.00","13,727.00","-","-0.66%"
"Jul 03, 2013","13,867.00","13,952.00","14,020.00","13,850.00","-","-0.84%"
"Jul 02, 2013","13,985.00","13,931.00","14,110.00","13,910.00","-","0.21%"
"Jul 01, 2013","13,955.00","13,672.00","13,980.00","13,672.00","-","1.63%"
"Jun 28, 2013","13,731.00","13,810.00","13,930.00","13,700.00","-","-0.56%"
"Jun 27, 2013","13,808.00","13,630.00","13,886.00","13,555.00","-","1.31%"
"Jun 26, 2013","13,630.00","13,845.00","13,926.00","13,547.00","-","-1.94%"
"Jun 25, 2013","13,900.00","13,625.00","14,026.00","13,520.00","-","1.76%"
"Jun 24, 2013","13,660.00","14,025.00","14,050.00","13,620.00","-","-2.85%"
"Jun 21, 2013","14,061.00","13,685.00","14,095.00","13,625.00","-","2.61%"
"Jun 20, 2013","13,703.00","14,051.00","14,057.00","13,700.00","-","-3.63%"
"Jun 19, 2013","14,219.00","14,083.00","14,262.00","14,050.00","-","0.62%"
"Jun 18, 2013","14,131.00","14,205.00","14,275.00","14,036.00","-","-0.56%"
"Jun 17, 2013","14,211.00","14,300.00","14,395.00","14,167.00","-","-0.68%"
"Jun 14, 2013","14,308.00","14,125.00","14,361.00","14,050.00","-","1.60%"
"Jun 13, 2013","14,082.00","14,260.00","14,380.00","14,055.00","-","-1.25%"
"Jun 12, 2013","14,260.00","14,460.00","14,516.00","14,260.00","-","-1.53%"
"Jun 11, 2013","14,482.00","14,810.00","14,950.00","14,456.00","-","-2.71%"
"Jun 10, 2013","14,885.00","14,960.00","15,017.00","14,824.00","-","-0.60%"
"Jun 07, 2013","14,975.00","15,030.00","15,200.00","14,972.00","-","-0.50%"
"Jun 06, 2013","15,050.00","15,155.00","15,222.00","14,995.00","-","-0.89%"
"Jun 05, 2013","15,185.00","15,265.50","15,434.00","15,150.00","-","-0.27%"
"Jun 04, 2013","15,226.00","15,165.00","15,321.00","15,100.00","-","0.50%"
"Jun 03, 2013","15,151.00","14,823.00","15,315.00","14,820.00","-","2.24%"
"May 31, 2013","14,819.00","14,775.00","14,864.00","14,560.00","-","0.22%"
"May 30, 2013","14,786.00","14,780.00","14,871.00","14,750.00","-","-0.16%"
"May 29, 2013","14,810.00","14,850.00","14,900.00","14,775.00","-","-0.39%"
"May 28, 2013","14,868.00","14,755.00","14,902.00","14,732.00","-","0.71%"
"May 24, 2013","14,763.00","14,888.00","14,951.00","14,758.00","-","-1.07%"
"May 23, 2013","14,923.00","15,124.00","15,124.00","14,790.00","-","-1.56%"
"May 22, 2013","15,160.00","14,940.00","15,335.00","14,940.00","-","0.89%"
"May 21, 2013","15,026.00","15,030.00","15,152.00","14,894.00","-","-0.25%"
"May 20, 2013","15,064.00","14,810.00","15,131.00","14,745.00","-","1.65%"
"May 17, 2013","14,820.00","14,868.00","15,001.00","14,820.00","-","-0.40%"
"May 16, 2013","14,880.00","14,840.00","14,985.00","14,813.00","-","-0.05%"
"May 15, 2013","14,887.00","15,135.00","15,174.00","14,828.00","-","-1.53%"
"May 14, 2013","15,119.00","15,322.00","15,371.00","15,101.00","-","-1.48%"
"May 13, 2013","15,346.00","15,400.00","15,508.00","15,272.00","-","-0.45%"
